vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
46369/77903 (epoch 119.043) train_loss=141.74481201 time/batch=0.50s
46370/77903 (epoch 119.045) train_loss=96.68835449 time/batch=0.37s
46371/77903 (epoch 119.048) train_loss=161.91993713 time/batch=0.60s
46372/77903 (epoch 119.050) train_loss=74.94532776 time/batch=0.29s
46373/77903 (epoch 119.053) train_loss=356.79364014 time/batch=1.11s
46374/77903 (epoch 119.056) train_loss=272.53051758 time/batch=0.97s
46375/77903 (epoch 119.058) train_loss=151.82591248 time/batch=0.64s
46376/77903 (epoch 119.061) train_loss=214.55677795 time/batch=0.73s
46377/77903 (epoch 119.063) train_loss=109.91159058 time/batch=0.48s
46378/77903 (epoch 119.066) train_loss=251.83758545 time/batch=0.84s
46379/77903 (epoch 119.068) train_loss=257.62347412 time/batch=0.91s
46380/77903 (epoch 119.071) train_loss=93.14659119 time/batch=0.41s
46381/77903 (epoch 119.074) train_loss=137.12475586 time/batch=0.49s
46382/77903 (epoch 119.076) train_loss=261.66784668 time/batch=0.87s
46383/77903 (epoch 119.079) train_loss=239.44418335 time/batch=0.86s
46384/77903 (epoch 119.081) train_loss=107.22853088 time/batch=0.43s
46385/77903 (epoch 119.084) train_loss=215.46746826 time/batch=0.74s
46386/77903 (epoch 119.086) train_loss=115.70699310 time/batch=0.48s
46387/77903 (epoch 119.089) train_loss=205.92791748 time/batch=0.73s
46388/77903 (epoch 119.091) train_loss=210.15213013 time/batch=0.86s
46389/77903 (epoch 119.094) train_loss=213.28500366 time/batch=0.76s
46390/77903 (epoch 119.097) train_loss=112.41230774 time/batch=0.46s
46391/77903 (epoch 119.099) train_loss=305.55505371 time/batch=0.95s
46392/77903 (epoch 119.102) train_loss=151.97442627 time/batch=0.65s
46393/77903 (epoch 119.104) train_loss=155.86819458 time/batch=0.56s
46394/77903 (epoch 119.107) train_loss=138.75129700 time/batch=0.57s
46395/77903 (epoch 119.109) train_loss=269.50531006 time/batch=0.90s
46396/77903 (epoch 119.112) train_loss=248.10671997 time/batch=0.88s
46397/77903 (epoch 119.115) train_loss=199.07839966 time/batch=0.76s
46398/77903 (epoch 119.117) train_loss=85.47318268 time/batch=0.32s
46399/77903 (epoch 119.120) train_loss=102.47789001 time/batch=0.37s
46400/77903 (epoch 119.122) train_loss=282.76156616 time/batch=0.90s
46401/77903 (epoch 119.125) train_loss=98.56763458 time/batch=0.40s
46402/77903 (epoch 119.127) train_loss=149.56729126 time/batch=0.51s
46403/77903 (epoch 119.130) train_loss=246.11834717 time/batch=0.88s
46404/77903 (epoch 119.133) train_loss=384.04010010 time/batch=1.41s
46405/77903 (epoch 119.135) train_loss=114.95092010 time/batch=0.54s
46406/77903 (epoch 119.138) train_loss=84.30796814 time/batch=0.30s
46407/77903 (epoch 119.140) train_loss=243.52365112 time/batch=0.82s
46408/77903 (epoch 119.143) train_loss=109.22496033 time/batch=0.47s
46409/77903 (epoch 119.145) train_loss=177.09274292 time/batch=0.60s
46410/77903 (epoch 119.148) train_loss=321.73434448 time/batch=1.10s
46411/77903 (epoch 119.151) train_loss=95.74978638 time/batch=0.45s
46412/77903 (epoch 119.153) train_loss=165.87210083 time/batch=0.61s
46413/77903 (epoch 119.156) train_loss=108.30491638 time/batch=0.45s
46414/77903 (epoch 119.158) train_loss=185.71118164 time/batch=0.65s
46415/77903 (epoch 119.161) train_loss=167.43260193 time/batch=0.62s
46416/77903 (epoch 119.163) train_loss=183.69976807 time/batch=0.66s
46417/77903 (epoch 119.166) train_loss=93.45602417 time/batch=0.38s
46418/77903 (epoch 119.169) train_loss=305.39453125 time/batch=0.96s
46419/77903 (epoch 119.171) train_loss=308.36560059 time/batch=1.06s
46420/77903 (epoch 119.174) train_loss=117.31668091 time/batch=0.48s
46421/77903 (epoch 119.176) train_loss=226.34439087 time/batch=0.73s
46422/77903 (epoch 119.179) train_loss=90.08308411 time/batch=0.37s
46423/77903 (epoch 119.181) train_loss=161.58361816 time/batch=0.56s
46424/77903 (epoch 119.184) train_loss=169.54319763 time/batch=0.62s
46425/77903 (epoch 119.186) train_loss=230.75207520 time/batch=0.84s
46426/77903 (epoch 119.189) train_loss=224.78625488 time/batch=0.85s
46427/77903 (epoch 119.192) train_loss=113.23473358 time/batch=0.49s
46428/77903 (epoch 119.194) train_loss=127.18585205 time/batch=0.49s
46429/77903 (epoch 119.197) train_loss=158.33203125 time/batch=0.62s
46430/77903 (epoch 119.199) train_loss=266.73321533 time/batch=0.90s
46431/77903 (epoch 119.202) train_loss=240.64765930 time/batch=0.92s
46432/77903 (epoch 119.204) train_loss=250.18652344 time/batch=0.90s
46433/77903 (epoch 119.207) train_loss=354.84075928 time/batch=1.17s
46434/77903 (epoch 119.210) train_loss=92.80096436 time/batch=0.40s
46435/77903 (epoch 119.212) train_loss=166.94184875 time/batch=0.59s
46436/77903 (epoch 119.215) train_loss=325.22058105 time/batch=1.14s
46437/77903 (epoch 119.217) train_loss=130.42938232 time/batch=0.59s
46438/77903 (epoch 119.220) train_loss=149.04020691 time/batch=0.56s
46439/77903 (epoch 119.222) train_loss=236.90734863 time/batch=0.82s
46440/77903 (epoch 119.225) train_loss=164.61346436 time/batch=0.66s
46441/77903 (epoch 119.228) train_loss=202.84063721 time/batch=0.73s
46442/77903 (epoch 119.230) train_loss=200.11309814 time/batch=0.71s
46443/77903 (epoch 119.233) train_loss=106.36610413 time/batch=0.48s
46444/77903 (epoch 119.235) train_loss=221.77221680 time/batch=0.81s
46445/77903 (epoch 119.238) train_loss=148.60815430 time/batch=0.59s
46446/77903 (epoch 119.240) train_loss=128.87609863 time/batch=0.51s
46447/77903 (epoch 119.243) train_loss=226.15441895 time/batch=0.79s
46448/77903 (epoch 119.246) train_loss=120.88670349 time/batch=0.52s
46449/77903 (epoch 119.248) train_loss=102.47486877 time/batch=0.37s
46450/77903 (epoch 119.251) train_loss=279.57366943 time/batch=0.91s
46451/77903 (epoch 119.253) train_loss=234.68554688 time/batch=0.90s
46452/77903 (epoch 119.256) train_loss=143.14956665 time/batch=0.63s
46453/77903 (epoch 119.258) train_loss=139.68708801 time/batch=0.52s
46454/77903 (epoch 119.261) train_loss=124.51000977 time/batch=0.47s
46455/77903 (epoch 119.264) train_loss=130.29948425 time/batch=0.50s
46456/77903 (epoch 119.266) train_loss=287.04522705 time/batch=0.98s
46457/77903 (epoch 119.269) train_loss=165.97929382 time/batch=0.67s
46458/77903 (epoch 119.271) train_loss=142.91574097 time/batch=0.58s
46459/77903 (epoch 119.274) train_loss=92.89581299 time/batch=0.36s
46460/77903 (epoch 119.276) train_loss=210.99884033 time/batch=0.72s
46461/77903 (epoch 119.279) train_loss=178.52578735 time/batch=0.66s
46462/77903 (epoch 119.281) train_loss=90.82041931 time/batch=0.34s
46463/77903 (epoch 119.284) train_loss=216.46658325 time/batch=0.75s
46464/77903 (epoch 119.287) train_loss=233.16290283 time/batch=0.80s
46465/77903 (epoch 119.289) train_loss=100.09548950 time/batch=0.41s
46466/77903 (epoch 119.292) train_loss=187.51669312 time/batch=0.67s
46467/77903 (epoch 119.294) train_loss=129.64038086 time/batch=0.52s
46468/77903 (epoch 119.297) train_loss=95.27971649 time/batch=0.34s
46469/77903 (epoch 119.299) train_loss=248.94787598 time/batch=0.82s
46470/77903 (epoch 119.302) train_loss=149.21365356 time/batch=0.61s
46471/77903 (epoch 119.305) train_loss=141.70214844 time/batch=0.52s
46472/77903 (epoch 119.307) train_loss=162.01049805 time/batch=0.59s
46473/77903 (epoch 119.310) train_loss=142.23887634 time/batch=0.56s
46474/77903 (epoch 119.312) train_loss=307.01571655 time/batch=1.13s
46475/77903 (epoch 119.315) train_loss=204.07974243 time/batch=0.77s
46476/77903 (epoch 119.317) train_loss=114.17073059 time/batch=0.43s
46477/77903 (epoch 119.320) train_loss=124.76367188 time/batch=0.45s
46478/77903 (epoch 119.323) train_loss=177.92257690 time/batch=0.63s
46479/77903 (epoch 119.325) train_loss=109.55111694 time/batch=0.47s
46480/77903 (epoch 119.328) train_loss=113.89999390 time/batch=0.45s
46481/77903 (epoch 119.330) train_loss=142.21853638 time/batch=0.51s
46482/77903 (epoch 119.333) train_loss=113.10210419 time/batch=0.40s
46483/77903 (epoch 119.335) train_loss=171.33059692 time/batch=0.63s
46484/77903 (epoch 119.338) train_loss=188.82205200 time/batch=0.68s
46485/77903 (epoch 119.341) train_loss=135.72424316 time/batch=0.53s
46486/77903 (epoch 119.343) train_loss=141.35064697 time/batch=0.55s
46487/77903 (epoch 119.346) train_loss=230.47715759 time/batch=0.76s
46488/77903 (epoch 119.348) train_loss=149.91455078 time/batch=0.58s
46489/77903 (epoch 119.351) train_loss=111.54241943 time/batch=0.41s
46490/77903 (epoch 119.353) train_loss=79.55097198 time/batch=0.27s
46491/77903 (epoch 119.356) train_loss=100.51966095 time/batch=0.35s
46492/77903 (epoch 119.358) train_loss=196.32913208 time/batch=0.66s
46493/77903 (epoch 119.361) train_loss=181.78863525 time/batch=0.64s
46494/77903 (epoch 119.364) train_loss=175.63513184 time/batch=0.63s
46495/77903 (epoch 119.366) train_loss=164.62734985 time/batch=0.56s
46496/77903 (epoch 119.369) train_loss=108.50764465 time/batch=0.45s
46497/77903 (epoch 119.371) train_loss=162.74331665 time/batch=0.59s
46498/77903 (epoch 119.374) train_loss=96.85028839 time/batch=0.38s
46499/77903 (epoch 119.376) train_loss=230.61898804 time/batch=0.77s
46500/77903 (epoch 119.379) train_loss=222.42993164 time/batch=0.73s
46501/77903 (epoch 119.382) train_loss=94.35058594 time/batch=0.35s
46502/77903 (epoch 119.384) train_loss=103.58162689 time/batch=0.34s
46503/77903 (epoch 119.387) train_loss=154.58084106 time/batch=0.57s
46504/77903 (epoch 119.389) train_loss=143.54757690 time/batch=0.54s
46505/77903 (epoch 119.392) train_loss=127.30700684 time/batch=0.49s
46506/77903 (epoch 119.394) train_loss=132.63735962 time/batch=0.51s
46507/77903 (epoch 119.397) train_loss=120.42202759 time/batch=0.47s
46508/77903 (epoch 119.400) train_loss=163.31335449 time/batch=0.63s
46509/77903 (epoch 119.402) train_loss=133.90026855 time/batch=0.54s
46510/77903 (epoch 119.405) train_loss=145.89691162 time/batch=0.53s
46511/77903 (epoch 119.407) train_loss=177.07858276 time/batch=0.64s
46512/77903 (epoch 119.410) train_loss=129.22781372 time/batch=0.51s
46513/77903 (epoch 119.412) train_loss=153.79397583 time/batch=0.54s
46514/77903 (epoch 119.415) train_loss=98.58297729 time/batch=0.36s
46515/77903 (epoch 119.418) train_loss=184.61216736 time/batch=0.63s
46516/77903 (epoch 119.420) train_loss=115.45669556 time/batch=0.46s
46517/77903 (epoch 119.423) train_loss=158.54812622 time/batch=0.58s
46518/77903 (epoch 119.425) train_loss=110.89136505 time/batch=0.40s
46519/77903 (epoch 119.428) train_loss=223.62496948 time/batch=0.75s
46520/77903 (epoch 119.430) train_loss=156.85372925 time/batch=0.60s
46521/77903 (epoch 119.433) train_loss=147.88703918 time/batch=0.57s
46522/77903 (epoch 119.436) train_loss=139.87985229 time/batch=0.56s
46523/77903 (epoch 119.438) train_loss=215.94564819 time/batch=0.73s
46524/77903 (epoch 119.441) train_loss=104.03273773 time/batch=0.39s
46525/77903 (epoch 119.443) train_loss=157.37820435 time/batch=0.58s
46526/77903 (epoch 119.446) train_loss=238.55682373 time/batch=0.84s
46527/77903 (epoch 119.448) train_loss=194.93397522 time/batch=0.74s
46528/77903 (epoch 119.451) train_loss=207.19335938 time/batch=0.77s
46529/77903 (epoch 119.453) train_loss=87.08776855 time/batch=0.36s
46530/77903 (epoch 119.456) train_loss=172.76679993 time/batch=0.60s
46531/77903 (epoch 119.459) train_loss=99.23583984 time/batch=0.37s
46532/77903 (epoch 119.461) train_loss=84.62983704 time/batch=0.28s
46533/77903 (epoch 119.464) train_loss=102.72431946 time/batch=0.36s
46534/77903 (epoch 119.466) train_loss=127.88279724 time/batch=0.48s
46535/77903 (epoch 119.469) train_loss=175.51829529 time/batch=0.64s
46536/77903 (epoch 119.471) train_loss=118.19866943 time/batch=0.46s
46537/77903 (epoch 119.474) train_loss=233.25947571 time/batch=0.79s
46538/77903 (epoch 119.477) train_loss=162.52212524 time/batch=0.68s
46539/77903 (epoch 119.479) train_loss=202.18533325 time/batch=0.76s
46540/77903 (epoch 119.482) train_loss=231.98397827 time/batch=0.80s
46541/77903 (epoch 119.484) train_loss=167.23852539 time/batch=0.64s
46542/77903 (epoch 119.487) train_loss=145.26412964 time/batch=0.55s
46543/77903 (epoch 119.489) train_loss=145.99508667 time/batch=0.56s
46544/77903 (epoch 119.492) train_loss=166.65353394 time/batch=0.62s
46545/77903 (epoch 119.495) train_loss=111.52938843 time/batch=0.45s
46546/77903 (epoch 119.497) train_loss=143.16369629 time/batch=0.56s
46547/77903 (epoch 119.500) train_loss=220.24884033 time/batch=0.74s
46548/77903 (epoch 119.502) train_loss=134.09048462 time/batch=0.53s
46549/77903 (epoch 119.505) train_loss=85.25791931 time/batch=0.33s
46550/77903 (epoch 119.507) train_loss=196.91452026 time/batch=0.66s
46551/77903 (epoch 119.510) train_loss=148.49707031 time/batch=0.58s
46552/77903 (epoch 119.513) train_loss=206.25311279 time/batch=0.74s
46553/77903 (epoch 119.515) train_loss=150.21548462 time/batch=0.60s
46554/77903 (epoch 119.518) train_loss=227.57048035 time/batch=0.81s
46555/77903 (epoch 119.520) train_loss=219.24017334 time/batch=0.86s
46556/77903 (epoch 119.523) train_loss=191.85040283 time/batch=0.73s
46557/77903 (epoch 119.525) train_loss=129.04931641 time/batch=0.51s
46558/77903 (epoch 119.528) train_loss=166.54374695 time/batch=0.59s
46559/77903 (epoch 119.531) train_loss=140.13507080 time/batch=0.53s
46560/77903 (epoch 119.533) train_loss=137.00457764 time/batch=0.49s
46561/77903 (epoch 119.536) train_loss=135.27426147 time/batch=0.52s
46562/77903 (epoch 119.538) train_loss=96.33364868 time/batch=0.38s
46563/77903 (epoch 119.541) train_loss=191.56526184 time/batch=0.68s
46564/77903 (epoch 119.543) train_loss=165.93450928 time/batch=0.62s
46565/77903 (epoch 119.546) train_loss=224.75616455 time/batch=0.83s
46566/77903 (epoch 119.548) train_loss=184.77239990 time/batch=0.69s
46567/77903 (epoch 119.551) train_loss=92.99530029 time/batch=0.35s
46568/77903 (epoch 119.554) train_loss=171.34606934 time/batch=0.58s
46569/77903 (epoch 119.556) train_loss=159.75939941 time/batch=0.63s
46570/77903 (epoch 119.559) train_loss=182.25273132 time/batch=0.65s
46571/77903 (epoch 119.561) train_loss=130.30252075 time/batch=0.50s
46572/77903 (epoch 119.564) train_loss=105.33395386 time/batch=0.39s
46573/77903 (epoch 119.566) train_loss=176.35012817 time/batch=0.60s
46574/77903 (epoch 119.569) train_loss=179.91641235 time/batch=0.65s
46575/77903 (epoch 119.572) train_loss=239.98503113 time/batch=0.86s
46576/77903 (epoch 119.574) train_loss=153.78375244 time/batch=0.64s
46577/77903 (epoch 119.577) train_loss=167.75140381 time/batch=0.66s
46578/77903 (epoch 119.579) train_loss=108.37622070 time/batch=0.47s
46579/77903 (epoch 119.582) train_loss=109.93589783 time/batch=0.41s
46580/77903 (epoch 119.584) train_loss=151.43054199 time/batch=0.51s
46581/77903 (epoch 119.587) train_loss=112.70584106 time/batch=0.46s
46582/77903 (epoch 119.590) train_loss=117.12941742 time/batch=0.47s
46583/77903 (epoch 119.592) train_loss=126.64736938 time/batch=0.47s
46584/77903 (epoch 119.595) train_loss=176.78817749 time/batch=0.65s
46585/77903 (epoch 119.597) train_loss=128.31434631 time/batch=0.51s
46586/77903 (epoch 119.600) train_loss=143.99234009 time/batch=0.52s
46587/77903 (epoch 119.602) train_loss=181.64842224 time/batch=0.67s
46588/77903 (epoch 119.605) train_loss=109.73960876 time/batch=0.46s
46589/77903 (epoch 119.608) train_loss=154.03620911 time/batch=0.56s
46590/77903 (epoch 119.610) train_loss=123.31044006 time/batch=0.49s
46591/77903 (epoch 119.613) train_loss=110.15212250 time/batch=0.43s
46592/77903 (epoch 119.615) train_loss=146.50964355 time/batch=0.55s
46593/77903 (epoch 119.618) train_loss=148.91387939 time/batch=0.58s
46594/77903 (epoch 119.620) train_loss=130.41213989 time/batch=0.50s
46595/77903 (epoch 119.623) train_loss=133.74169922 time/batch=0.49s
46596/77903 (epoch 119.625) train_loss=161.09609985 time/batch=0.60s
46597/77903 (epoch 119.628) train_loss=161.29541016 time/batch=0.56s
46598/77903 (epoch 119.631) train_loss=145.95007324 time/batch=0.56s
46599/77903 (epoch 119.633) train_loss=115.79144287 time/batch=0.46s
46600/77903 (epoch 119.636) train_loss=109.31514740 time/batch=0.39s
46601/77903 (epoch 119.638) train_loss=108.79252625 time/batch=0.44s
46602/77903 (epoch 119.641) train_loss=108.33067322 time/batch=0.45s
46603/77903 (epoch 119.643) train_loss=134.03649902 time/batch=0.55s
46604/77903 (epoch 119.646) train_loss=148.73278809 time/batch=0.58s
46605/77903 (epoch 119.649) train_loss=110.74525452 time/batch=0.41s
46606/77903 (epoch 119.651) train_loss=197.51812744 time/batch=0.69s
46607/77903 (epoch 119.654) train_loss=112.71001434 time/batch=0.45s
46608/77903 (epoch 119.656) train_loss=124.04882050 time/batch=0.46s
46609/77903 (epoch 119.659) train_loss=96.94364166 time/batch=0.42s
46610/77903 (epoch 119.661) train_loss=115.28219604 time/batch=0.43s
46611/77903 (epoch 119.664) train_loss=148.26391602 time/batch=0.55s
46612/77903 (epoch 119.667) train_loss=169.59658813 time/batch=0.64s
46613/77903 (epoch 119.669) train_loss=169.62101746 time/batch=0.62s
46614/77903 (epoch 119.672) train_loss=167.72953796 time/batch=0.61s
46615/77903 (epoch 119.674) train_loss=106.24392700 time/batch=0.44s
46616/77903 (epoch 119.677) train_loss=145.74385071 time/batch=0.56s
46617/77903 (epoch 119.679) train_loss=126.95185852 time/batch=0.49s
46618/77903 (epoch 119.682) train_loss=163.42187500 time/batch=0.61s
46619/77903 (epoch 119.685) train_loss=196.60998535 time/batch=0.75s
46620/77903 (epoch 119.687) train_loss=135.74316406 time/batch=0.55s
46621/77903 (epoch 119.690) train_loss=123.73249054 time/batch=0.48s
46622/77903 (epoch 119.692) train_loss=114.83883667 time/batch=0.43s
46623/77903 (epoch 119.695) train_loss=106.00366211 time/batch=0.43s
46624/77903 (epoch 119.697) train_loss=191.72732544 time/batch=0.66s
46625/77903 (epoch 119.700) train_loss=126.27931213 time/batch=0.51s
46626/77903 (epoch 119.703) train_loss=143.72305298 time/batch=0.58s
46627/77903 (epoch 119.705) train_loss=141.55029297 time/batch=0.54s
46628/77903 (epoch 119.708) train_loss=171.25799561 time/batch=0.63s
46629/77903 (epoch 119.710) train_loss=142.37286377 time/batch=0.59s
46630/77903 (epoch 119.713) train_loss=202.28353882 time/batch=0.71s
46631/77903 (epoch 119.715) train_loss=153.01950073 time/batch=0.58s
46632/77903 (epoch 119.718) train_loss=116.02719116 time/batch=0.46s
46633/77903 (epoch 119.720) train_loss=179.79212952 time/batch=0.62s
46634/77903 (epoch 119.723) train_loss=113.58680725 time/batch=0.48s
46635/77903 (epoch 119.726) train_loss=146.67393494 time/batch=0.57s
