vocabulary size: 212
n tunes: 89927
n train tunes: 85447.0
n validation tunes: 4480.0
113761/133510 (epoch 85.207) train_loss=126.74792480 time/batch=0.60s
113762/133510 (epoch 85.208) train_loss=177.98544312 time/batch=0.74s
113763/133510 (epoch 85.209) train_loss=287.00457764 time/batch=1.02s
113764/133510 (epoch 85.209) train_loss=93.74000549 time/batch=0.49s
113765/133510 (epoch 85.210) train_loss=74.28273010 time/batch=0.26s
113766/133510 (epoch 85.211) train_loss=148.85931396 time/batch=0.60s
113767/133510 (epoch 85.212) train_loss=344.53405762 time/batch=1.19s
113768/133510 (epoch 85.212) train_loss=295.38867188 time/batch=1.08s
113769/133510 (epoch 85.213) train_loss=273.11041260 time/batch=1.08s
113770/133510 (epoch 85.214) train_loss=145.90077209 time/batch=0.62s
113771/133510 (epoch 85.215) train_loss=343.98449707 time/batch=1.18s
113772/133510 (epoch 85.215) train_loss=127.96613312 time/batch=0.63s
113773/133510 (epoch 85.216) train_loss=114.82405853 time/batch=0.51s
113774/133510 (epoch 85.217) train_loss=99.59324646 time/batch=0.48s
113775/133510 (epoch 85.218) train_loss=273.01809692 time/batch=0.94s
113776/133510 (epoch 85.218) train_loss=114.42272949 time/batch=0.65s
113777/133510 (epoch 85.219) train_loss=120.75485229 time/batch=0.58s
113778/133510 (epoch 85.220) train_loss=93.41907501 time/batch=0.38s
113779/133510 (epoch 85.221) train_loss=186.36439514 time/batch=0.80s
113780/133510 (epoch 85.221) train_loss=145.73309326 time/batch=0.67s
113781/133510 (epoch 85.222) train_loss=177.04670715 time/batch=0.79s
113782/133510 (epoch 85.223) train_loss=212.67793274 time/batch=0.81s
113783/133510 (epoch 85.224) train_loss=173.02175903 time/batch=0.85s
113784/133510 (epoch 85.224) train_loss=144.84075928 time/batch=0.67s
113785/133510 (epoch 85.225) train_loss=270.19836426 time/batch=1.06s
113786/133510 (epoch 85.226) train_loss=210.53251648 time/batch=0.84s
113787/133510 (epoch 85.227) train_loss=161.42184448 time/batch=0.72s
113788/133510 (epoch 85.227) train_loss=154.55000305 time/batch=0.70s
113789/133510 (epoch 85.228) train_loss=122.35862732 time/batch=0.59s
113790/133510 (epoch 85.229) train_loss=246.06492615 time/batch=0.98s
113791/133510 (epoch 85.230) train_loss=118.20925903 time/batch=0.59s
113792/133510 (epoch 85.230) train_loss=126.82066345 time/batch=0.53s
113793/133510 (epoch 85.231) train_loss=226.85206604 time/batch=0.88s
113794/133510 (epoch 85.232) train_loss=128.20744324 time/batch=0.62s
113795/133510 (epoch 85.233) train_loss=137.48855591 time/batch=0.60s
113796/133510 (epoch 85.233) train_loss=134.71380615 time/batch=0.63s
113797/133510 (epoch 85.234) train_loss=273.24014282 time/batch=1.01s
113798/133510 (epoch 85.235) train_loss=195.48117065 time/batch=0.81s
113799/133510 (epoch 85.236) train_loss=73.96176910 time/batch=0.38s
113800/133510 (epoch 85.236) train_loss=216.29907227 time/batch=0.81s
113801/133510 (epoch 85.237) train_loss=139.67144775 time/batch=0.61s
113802/133510 (epoch 85.238) train_loss=121.21418762 time/batch=0.54s
113803/133510 (epoch 85.239) train_loss=140.15374756 time/batch=0.63s
113804/133510 (epoch 85.239) train_loss=131.70372009 time/batch=0.63s
113805/133510 (epoch 85.240) train_loss=102.53538513 time/batch=0.48s
113806/133510 (epoch 85.241) train_loss=75.83566284 time/batch=0.30s
113807/133510 (epoch 85.242) train_loss=240.15277100 time/batch=0.83s
113808/133510 (epoch 85.242) train_loss=112.48967743 time/batch=0.61s
113809/133510 (epoch 85.243) train_loss=163.03713989 time/batch=0.68s
113810/133510 (epoch 85.244) train_loss=169.44702148 time/batch=0.70s
113811/133510 (epoch 85.245) train_loss=125.32483673 time/batch=0.56s
113812/133510 (epoch 85.245) train_loss=169.57073975 time/batch=0.72s
113813/133510 (epoch 85.246) train_loss=212.66267395 time/batch=0.82s
113814/133510 (epoch 85.247) train_loss=81.65782928 time/batch=0.34s
113815/133510 (epoch 85.248) train_loss=114.26795959 time/batch=0.49s
113816/133510 (epoch 85.248) train_loss=73.25279999 time/batch=0.35s
113817/133510 (epoch 85.249) train_loss=175.82395935 time/batch=0.78s
113818/133510 (epoch 85.250) train_loss=83.55691528 time/batch=0.39s
113819/133510 (epoch 85.251) train_loss=301.59497070 time/batch=1.04s
113820/133510 (epoch 85.251) train_loss=71.28269196 time/batch=0.41s
113821/133510 (epoch 85.252) train_loss=259.96893311 time/batch=0.91s
113822/133510 (epoch 85.253) train_loss=105.21499634 time/batch=0.55s
113823/133510 (epoch 85.254) train_loss=185.07550049 time/batch=0.77s
113824/133510 (epoch 85.254) train_loss=116.22044373 time/batch=0.63s
113825/133510 (epoch 85.255) train_loss=103.15087891 time/batch=0.48s
113826/133510 (epoch 85.256) train_loss=190.23939514 time/batch=0.81s
113827/133510 (epoch 85.257) train_loss=206.40560913 time/batch=0.80s
113828/133510 (epoch 85.257) train_loss=99.63140106 time/batch=0.45s
113829/133510 (epoch 85.258) train_loss=92.36852264 time/batch=0.39s
113830/133510 (epoch 85.259) train_loss=183.07894897 time/batch=0.68s
113831/133510 (epoch 85.260) train_loss=99.91438293 time/batch=0.46s
113832/133510 (epoch 85.260) train_loss=98.25018311 time/batch=0.46s
113833/133510 (epoch 85.261) train_loss=65.19441223 time/batch=0.28s
113834/133510 (epoch 85.262) train_loss=240.76306152 time/batch=0.84s
113835/133510 (epoch 85.263) train_loss=210.87527466 time/batch=0.84s
113836/133510 (epoch 85.263) train_loss=110.70187378 time/batch=0.62s
113837/133510 (epoch 85.264) train_loss=291.66921997 time/batch=0.94s
113838/133510 (epoch 85.265) train_loss=134.98361206 time/batch=0.61s
113839/133510 (epoch 85.266) train_loss=142.14022827 time/batch=0.63s
113840/133510 (epoch 85.266) train_loss=83.96035767 time/batch=0.35s
113841/133510 (epoch 85.267) train_loss=91.67537689 time/batch=0.38s
113842/133510 (epoch 85.268) train_loss=97.68884277 time/batch=0.42s
113843/133510 (epoch 85.269) train_loss=111.34999084 time/batch=0.57s
113844/133510 (epoch 85.269) train_loss=236.03308105 time/batch=0.92s
113845/133510 (epoch 85.270) train_loss=261.91754150 time/batch=0.97s
113846/133510 (epoch 85.271) train_loss=229.31896973 time/batch=0.98s
113847/133510 (epoch 85.272) train_loss=221.81311035 time/batch=0.93s
113848/133510 (epoch 85.272) train_loss=235.19210815 time/batch=0.91s
113849/133510 (epoch 85.273) train_loss=95.51686096 time/batch=0.47s
113850/133510 (epoch 85.274) train_loss=212.91766357 time/batch=0.79s
113851/133510 (epoch 85.275) train_loss=103.30306244 time/batch=0.53s
113852/133510 (epoch 85.275) train_loss=129.98416138 time/batch=0.53s
113853/133510 (epoch 85.276) train_loss=91.89118958 time/batch=0.41s
113854/133510 (epoch 85.277) train_loss=87.26007080 time/batch=0.43s
113855/133510 (epoch 85.278) train_loss=311.22116089 time/batch=1.09s
113856/133510 (epoch 85.278) train_loss=235.34291077 time/batch=0.96s
113857/133510 (epoch 85.279) train_loss=174.41244507 time/batch=0.76s
113858/133510 (epoch 85.280) train_loss=400.98593140 time/batch=1.26s
113859/133510 (epoch 85.281) train_loss=240.52819824 time/batch=0.93s
113860/133510 (epoch 85.281) train_loss=124.14437866 time/batch=0.58s
113861/133510 (epoch 85.282) train_loss=101.71345520 time/batch=0.46s
113862/133510 (epoch 85.283) train_loss=90.39215088 time/batch=0.38s
113863/133510 (epoch 85.284) train_loss=98.76072693 time/batch=0.45s
113864/133510 (epoch 85.284) train_loss=86.49664307 time/batch=0.34s
113865/133510 (epoch 85.285) train_loss=97.58435822 time/batch=0.37s
113866/133510 (epoch 85.286) train_loss=146.73513794 time/batch=0.65s
113867/133510 (epoch 85.287) train_loss=131.16221619 time/batch=0.61s
113868/133510 (epoch 85.287) train_loss=84.45416260 time/batch=0.40s
113869/133510 (epoch 85.288) train_loss=262.53851318 time/batch=1.11s
113870/133510 (epoch 85.289) train_loss=121.83458710 time/batch=0.69s
113871/133510 (epoch 85.290) train_loss=122.90647125 time/batch=0.53s
113872/133510 (epoch 85.290) train_loss=325.30261230 time/batch=1.18s
113873/133510 (epoch 85.291) train_loss=80.99360657 time/batch=0.46s
113874/133510 (epoch 85.292) train_loss=197.92327881 time/batch=0.71s
113875/133510 (epoch 85.293) train_loss=121.30214691 time/batch=0.62s
113876/133510 (epoch 85.293) train_loss=145.16744995 time/batch=0.63s
113877/133510 (epoch 85.294) train_loss=67.40383911 time/batch=0.27s
113878/133510 (epoch 85.295) train_loss=149.10136414 time/batch=0.58s
113879/133510 (epoch 85.296) train_loss=91.81705475 time/batch=0.45s
113880/133510 (epoch 85.296) train_loss=191.53233337 time/batch=0.79s
113881/133510 (epoch 85.297) train_loss=80.47601318 time/batch=0.40s
113882/133510 (epoch 85.298) train_loss=95.45864105 time/batch=0.36s
113883/133510 (epoch 85.299) train_loss=146.92547607 time/batch=0.63s
113884/133510 (epoch 85.299) train_loss=80.48541260 time/batch=0.33s
113885/133510 (epoch 85.300) train_loss=194.01708984 time/batch=0.76s
113886/133510 (epoch 85.301) train_loss=111.62702942 time/batch=0.54s
113887/133510 (epoch 85.302) train_loss=135.79153442 time/batch=0.60s
113888/133510 (epoch 85.302) train_loss=217.33580017 time/batch=0.85s
113889/133510 (epoch 85.303) train_loss=89.74092865 time/batch=0.50s
113890/133510 (epoch 85.304) train_loss=68.10665131 time/batch=0.26s
113891/133510 (epoch 85.305) train_loss=92.33258057 time/batch=0.37s
113892/133510 (epoch 85.305) train_loss=307.21112061 time/batch=1.16s
113893/133510 (epoch 85.306) train_loss=98.78786469 time/batch=0.55s
113894/133510 (epoch 85.307) train_loss=165.39086914 time/batch=0.72s
113895/133510 (epoch 85.308) train_loss=136.29078674 time/batch=0.58s
113896/133510 (epoch 85.308) train_loss=271.76586914 time/batch=0.91s
113897/133510 (epoch 85.309) train_loss=149.30822754 time/batch=0.73s
113898/133510 (epoch 85.310) train_loss=148.40243530 time/batch=0.65s
113899/133510 (epoch 85.311) train_loss=217.18287659 time/batch=0.86s
113900/133510 (epoch 85.311) train_loss=100.09469604 time/batch=0.46s
113901/133510 (epoch 85.312) train_loss=76.18307495 time/batch=0.30s
113902/133510 (epoch 85.313) train_loss=172.97332764 time/batch=0.70s
113903/133510 (epoch 85.314) train_loss=90.86058807 time/batch=0.41s
113904/133510 (epoch 85.314) train_loss=85.54450226 time/batch=0.32s
113905/133510 (epoch 85.315) train_loss=105.11283875 time/batch=0.46s
113906/133510 (epoch 85.316) train_loss=82.12686157 time/batch=0.34s
113907/133510 (epoch 85.317) train_loss=92.97135925 time/batch=0.45s
113908/133510 (epoch 85.317) train_loss=103.53755188 time/batch=0.48s
113909/133510 (epoch 85.318) train_loss=68.34445190 time/batch=0.28s
113910/133510 (epoch 85.319) train_loss=103.81852722 time/batch=0.43s
113911/133510 (epoch 85.320) train_loss=77.60902405 time/batch=0.35s
113912/133510 (epoch 85.320) train_loss=97.74210358 time/batch=0.46s
113913/133510 (epoch 85.321) train_loss=94.97270966 time/batch=0.42s
113914/133510 (epoch 85.322) train_loss=77.19482422 time/batch=0.29s
113915/133510 (epoch 85.323) train_loss=63.82602692 time/batch=0.24s
113916/133510 (epoch 85.323) train_loss=92.70970154 time/batch=0.41s
113917/133510 (epoch 85.324) train_loss=203.84970093 time/batch=0.82s
113918/133510 (epoch 85.325) train_loss=165.07742310 time/batch=0.76s
113919/133510 (epoch 85.326) train_loss=134.50958252 time/batch=0.64s
113920/133510 (epoch 85.326) train_loss=204.44920349 time/batch=0.82s
113921/133510 (epoch 85.327) train_loss=148.51306152 time/batch=0.64s
113922/133510 (epoch 85.328) train_loss=165.27978516 time/batch=0.70s
113923/133510 (epoch 85.329) train_loss=236.22155762 time/batch=0.91s
113924/133510 (epoch 85.329) train_loss=118.14836884 time/batch=0.58s
113925/133510 (epoch 85.330) train_loss=134.29299927 time/batch=0.59s
113926/133510 (epoch 85.331) train_loss=82.51853180 time/batch=0.36s
113927/133510 (epoch 85.332) train_loss=107.15321350 time/batch=0.47s
113928/133510 (epoch 85.332) train_loss=129.90843201 time/batch=0.59s
113929/133510 (epoch 85.333) train_loss=198.78775024 time/batch=0.76s
113930/133510 (epoch 85.334) train_loss=168.53829956 time/batch=0.76s
113931/133510 (epoch 85.335) train_loss=128.52041626 time/batch=0.58s
113932/133510 (epoch 85.335) train_loss=265.84869385 time/batch=0.94s
113933/133510 (epoch 85.336) train_loss=130.82821655 time/batch=0.65s
113934/133510 (epoch 85.337) train_loss=66.58068848 time/batch=0.28s
113935/133510 (epoch 85.338) train_loss=105.89873505 time/batch=0.44s
113936/133510 (epoch 85.338) train_loss=208.92431641 time/batch=0.84s
113937/133510 (epoch 85.339) train_loss=116.10345459 time/batch=0.64s
113938/133510 (epoch 85.340) train_loss=201.12777710 time/batch=0.75s
113939/133510 (epoch 85.341) train_loss=96.72738647 time/batch=0.46s
113940/133510 (epoch 85.341) train_loss=84.57838440 time/batch=0.37s
113941/133510 (epoch 85.342) train_loss=62.74667740 time/batch=0.24s
113942/133510 (epoch 85.343) train_loss=125.59175110 time/batch=0.52s
113943/133510 (epoch 85.344) train_loss=178.72569275 time/batch=0.70s
113944/133510 (epoch 85.344) train_loss=193.61486816 time/batch=0.83s
113945/133510 (epoch 85.345) train_loss=211.30726624 time/batch=0.89s
113946/133510 (epoch 85.346) train_loss=188.53002930 time/batch=0.78s
113947/133510 (epoch 85.347) train_loss=296.14587402 time/batch=1.21s
113948/133510 (epoch 85.347) train_loss=138.30126953 time/batch=0.70s
113949/133510 (epoch 85.348) train_loss=85.20606995 time/batch=0.34s
113950/133510 (epoch 85.349) train_loss=128.01892090 time/batch=0.57s
113951/133510 (epoch 85.350) train_loss=123.62821960 time/batch=0.58s
113952/133510 (epoch 85.350) train_loss=173.81225586 time/batch=0.75s
113953/133510 (epoch 85.351) train_loss=158.71150208 time/batch=0.69s
113954/133510 (epoch 85.352) train_loss=179.83003235 time/batch=0.71s
113955/133510 (epoch 85.353) train_loss=59.16487122 time/batch=0.30s
113956/133510 (epoch 85.353) train_loss=144.76905823 time/batch=0.60s
113957/133510 (epoch 85.354) train_loss=90.60510254 time/batch=0.41s
113958/133510 (epoch 85.355) train_loss=128.57678223 time/batch=0.53s
113959/133510 (epoch 85.356) train_loss=111.25366211 time/batch=0.52s
113960/133510 (epoch 85.356) train_loss=218.89314270 time/batch=0.85s
113961/133510 (epoch 85.357) train_loss=258.06970215 time/batch=0.94s
113962/133510 (epoch 85.358) train_loss=117.35084534 time/batch=0.57s
113963/133510 (epoch 85.359) train_loss=236.63125610 time/batch=0.92s
113964/133510 (epoch 85.359) train_loss=139.25123596 time/batch=0.60s
113965/133510 (epoch 85.360) train_loss=217.98889160 time/batch=0.84s
113966/133510 (epoch 85.361) train_loss=201.64126587 time/batch=0.90s
113967/133510 (epoch 85.362) train_loss=212.16662598 time/batch=0.88s
113968/133510 (epoch 85.362) train_loss=65.86335754 time/batch=0.31s
113969/133510 (epoch 85.363) train_loss=93.12268066 time/batch=0.40s
113970/133510 (epoch 85.364) train_loss=96.38209534 time/batch=0.41s
113971/133510 (epoch 85.365) train_loss=372.67834473 time/batch=1.20s
113972/133510 (epoch 85.365) train_loss=124.61553955 time/batch=0.64s
113973/133510 (epoch 85.366) train_loss=195.98342896 time/batch=0.81s
113974/133510 (epoch 85.367) train_loss=191.49468994 time/batch=0.75s
113975/133510 (epoch 85.368) train_loss=232.30926514 time/batch=0.89s
113976/133510 (epoch 85.368) train_loss=146.07543945 time/batch=0.71s
113977/133510 (epoch 85.369) train_loss=89.35160065 time/batch=0.38s
113978/133510 (epoch 85.370) train_loss=214.83682251 time/batch=0.83s
113979/133510 (epoch 85.371) train_loss=128.10951233 time/batch=0.59s
113980/133510 (epoch 85.371) train_loss=124.48989868 time/batch=0.55s
113981/133510 (epoch 85.372) train_loss=115.28330994 time/batch=0.52s
113982/133510 (epoch 85.373) train_loss=74.78048706 time/batch=0.35s
113983/133510 (epoch 85.374) train_loss=193.34205627 time/batch=0.82s
113984/133510 (epoch 85.374) train_loss=183.35723877 time/batch=0.80s
113985/133510 (epoch 85.375) train_loss=140.42181396 time/batch=0.67s
113986/133510 (epoch 85.376) train_loss=107.63661957 time/batch=0.51s
113987/133510 (epoch 85.377) train_loss=119.59160614 time/batch=0.51s
113988/133510 (epoch 85.377) train_loss=213.90872192 time/batch=0.81s
113989/133510 (epoch 85.378) train_loss=190.13963318 time/batch=0.81s
113990/133510 (epoch 85.379) train_loss=194.87536621 time/batch=0.83s
113991/133510 (epoch 85.380) train_loss=218.53251648 time/batch=0.88s
113992/133510 (epoch 85.380) train_loss=150.25781250 time/batch=0.66s
113993/133510 (epoch 85.381) train_loss=120.85532379 time/batch=0.57s
113994/133510 (epoch 85.382) train_loss=153.00462341 time/batch=0.66s
113995/133510 (epoch 85.383) train_loss=93.84616089 time/batch=0.41s
113996/133510 (epoch 85.383) train_loss=95.81532288 time/batch=0.44s
113997/133510 (epoch 85.384) train_loss=234.48240662 time/batch=0.85s
113998/133510 (epoch 85.385) train_loss=125.00257874 time/batch=0.58s
113999/133510 (epoch 85.386) train_loss=178.91958618 time/batch=0.74s
Validating
    loss:	nan

114000/133510 (epoch 85.386) train_loss=197.74855042 time/batch=11.52s
114001/133510 (epoch 85.387) train_loss=89.47324371 time/batch=0.44s
114002/133510 (epoch 85.388) train_loss=234.46539307 time/batch=0.93s
114003/133510 (epoch 85.389) train_loss=138.82562256 time/batch=0.61s
114004/133510 (epoch 85.389) train_loss=67.24240112 time/batch=0.27s
114005/133510 (epoch 85.390) train_loss=141.13677979 time/batch=0.60s
114006/133510 (epoch 85.391) train_loss=65.83413696 time/batch=0.30s
114007/133510 (epoch 85.392) train_loss=86.95436859 time/batch=0.40s
114008/133510 (epoch 85.392) train_loss=171.03869629 time/batch=0.65s
114009/133510 (epoch 85.393) train_loss=100.57029724 time/batch=0.41s
114010/133510 (epoch 85.394) train_loss=86.12609863 time/batch=0.36s
114011/133510 (epoch 85.395) train_loss=63.93563461 time/batch=0.24s
114012/133510 (epoch 85.395) train_loss=87.09821320 time/batch=0.41s
114013/133510 (epoch 85.396) train_loss=154.12077332 time/batch=0.58s
114014/133510 (epoch 85.397) train_loss=183.95889282 time/batch=0.72s
114015/133510 (epoch 85.397) train_loss=138.08520508 time/batch=0.58s
114016/133510 (epoch 85.398) train_loss=209.72277832 time/batch=0.82s
114017/133510 (epoch 85.399) train_loss=74.08817291 time/batch=0.37s
114018/133510 (epoch 85.400) train_loss=136.78230286 time/batch=0.57s
