vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
6559/38951 (epoch 16.839) train_loss=198.55180359 time/batch=0.57s
6560/38951 (epoch 16.841) train_loss=176.02397156 time/batch=0.50s
6561/38951 (epoch 16.844) train_loss=190.39753723 time/batch=0.57s
6562/38951 (epoch 16.847) train_loss=245.02362061 time/batch=0.66s
6563/38951 (epoch 16.849) train_loss=163.11587524 time/batch=0.50s
6564/38951 (epoch 16.852) train_loss=224.46881104 time/batch=0.63s
6565/38951 (epoch 16.854) train_loss=216.13586426 time/batch=0.66s
6566/38951 (epoch 16.857) train_loss=202.79672241 time/batch=0.60s
6567/38951 (epoch 16.859) train_loss=199.06971741 time/batch=0.58s
6568/38951 (epoch 16.862) train_loss=166.67453003 time/batch=0.49s
6569/38951 (epoch 16.865) train_loss=218.98452759 time/batch=0.59s
6570/38951 (epoch 16.867) train_loss=205.13372803 time/batch=0.58s
6571/38951 (epoch 16.870) train_loss=214.97851562 time/batch=0.60s
6572/38951 (epoch 16.872) train_loss=201.10925293 time/batch=0.58s
6573/38951 (epoch 16.875) train_loss=198.34094238 time/batch=0.54s
6574/38951 (epoch 16.877) train_loss=200.39781189 time/batch=0.57s
6575/38951 (epoch 16.880) train_loss=177.49395752 time/batch=0.52s
6576/38951 (epoch 16.883) train_loss=157.31968689 time/batch=0.45s
6577/38951 (epoch 16.885) train_loss=162.69274902 time/batch=0.47s
6578/38951 (epoch 16.888) train_loss=161.84179688 time/batch=0.47s
6579/38951 (epoch 16.890) train_loss=196.76815796 time/batch=0.56s
6580/38951 (epoch 16.893) train_loss=146.01342773 time/batch=0.45s
6581/38951 (epoch 16.895) train_loss=201.08966064 time/batch=0.57s
6582/38951 (epoch 16.898) train_loss=156.99655151 time/batch=0.47s
6583/38951 (epoch 16.900) train_loss=217.42639160 time/batch=0.60s
6584/38951 (epoch 16.903) train_loss=153.60092163 time/batch=0.46s
6585/38951 (epoch 16.906) train_loss=155.97860718 time/batch=0.46s
6586/38951 (epoch 16.908) train_loss=237.67172241 time/batch=0.64s
6587/38951 (epoch 16.911) train_loss=160.63995361 time/batch=0.50s
6588/38951 (epoch 16.913) train_loss=194.86524963 time/batch=0.54s
6589/38951 (epoch 16.916) train_loss=161.47831726 time/batch=0.48s
6590/38951 (epoch 16.918) train_loss=218.83462524 time/batch=0.59s
6591/38951 (epoch 16.921) train_loss=180.58688354 time/batch=0.54s
6592/38951 (epoch 16.924) train_loss=147.21398926 time/batch=0.45s
6593/38951 (epoch 16.926) train_loss=239.21461487 time/batch=0.64s
6594/38951 (epoch 16.929) train_loss=158.52000427 time/batch=0.48s
6595/38951 (epoch 16.931) train_loss=190.99679565 time/batch=0.55s
6596/38951 (epoch 16.934) train_loss=168.14749146 time/batch=0.51s
6597/38951 (epoch 16.936) train_loss=204.69876099 time/batch=0.55s
6598/38951 (epoch 16.939) train_loss=192.86419678 time/batch=0.56s
6599/38951 (epoch 16.942) train_loss=215.60928345 time/batch=0.61s
6600/38951 (epoch 16.944) train_loss=175.23637390 time/batch=0.49s
6601/38951 (epoch 16.947) train_loss=158.03698730 time/batch=0.46s
6602/38951 (epoch 16.949) train_loss=207.09655762 time/batch=0.56s
6603/38951 (epoch 16.952) train_loss=202.21629333 time/batch=0.59s
6604/38951 (epoch 16.954) train_loss=160.73751831 time/batch=0.47s
6605/38951 (epoch 16.957) train_loss=195.19030762 time/batch=0.58s
6606/38951 (epoch 16.960) train_loss=153.65164185 time/batch=0.47s
6607/38951 (epoch 16.962) train_loss=146.06777954 time/batch=0.46s
6608/38951 (epoch 16.965) train_loss=158.64797974 time/batch=0.46s
6609/38951 (epoch 16.967) train_loss=143.05215454 time/batch=0.43s
6610/38951 (epoch 16.970) train_loss=157.10250854 time/batch=0.45s
6611/38951 (epoch 16.972) train_loss=152.88581848 time/batch=0.45s
6612/38951 (epoch 16.975) train_loss=166.64123535 time/batch=0.46s
6613/38951 (epoch 16.977) train_loss=186.69781494 time/batch=0.55s
6614/38951 (epoch 16.980) train_loss=110.93737793 time/batch=0.30s
6615/38951 (epoch 16.983) train_loss=1029.05529785 time/batch=2.30s
6616/38951 (epoch 16.985) train_loss=212.86663818 time/batch=0.84s
6617/38951 (epoch 16.988) train_loss=1081.28100586 time/batch=2.81s
6618/38951 (epoch 16.990) train_loss=417.00744629 time/batch=1.33s
6619/38951 (epoch 16.993) train_loss=192.87640381 time/batch=0.60s
6620/38951 (epoch 16.995) train_loss=148.82695007 time/batch=0.41s
6621/38951 (epoch 16.998) train_loss=563.39880371 time/batch=1.30s
6622/38951 (epoch 17.001) train_loss=196.02738953 time/batch=0.68s
6623/38951 (epoch 17.003) train_loss=1107.20312500 time/batch=3.77s
6624/38951 (epoch 17.006) train_loss=302.37188721 time/batch=1.26s
6625/38951 (epoch 17.008) train_loss=258.06668091 time/batch=0.72s
6626/38951 (epoch 17.011) train_loss=583.63806152 time/batch=1.41s
6627/38951 (epoch 17.013) train_loss=819.48895264 time/batch=4.36s
6628/38951 (epoch 17.016) train_loss=604.31109619 time/batch=2.03s
6629/38951 (epoch 17.019) train_loss=402.33764648 time/batch=1.15s
6630/38951 (epoch 17.021) train_loss=153.14195251 time/batch=0.53s
6631/38951 (epoch 17.024) train_loss=419.29458618 time/batch=1.02s
6632/38951 (epoch 17.026) train_loss=593.07391357 time/batch=1.57s
6633/38951 (epoch 17.029) train_loss=139.96832275 time/batch=0.56s
6634/38951 (epoch 17.031) train_loss=165.87574768 time/batch=0.47s
6635/38951 (epoch 17.034) train_loss=652.50262451 time/batch=1.61s
6636/38951 (epoch 17.037) train_loss=276.32626343 time/batch=0.94s
6637/38951 (epoch 17.039) train_loss=1155.94409180 time/batch=6.93s
6638/38951 (epoch 17.042) train_loss=694.56018066 time/batch=2.64s
6639/38951 (epoch 17.044) train_loss=592.44189453 time/batch=1.68s
6640/38951 (epoch 17.047) train_loss=194.18971252 time/batch=0.72s
6641/38951 (epoch 17.049) train_loss=247.67001343 time/batch=0.66s
6642/38951 (epoch 17.052) train_loss=458.10754395 time/batch=1.17s
6643/38951 (epoch 17.055) train_loss=283.76544189 time/batch=0.84s
6644/38951 (epoch 17.057) train_loss=223.42712402 time/batch=0.67s
6645/38951 (epoch 17.060) train_loss=498.46166992 time/batch=1.23s
6646/38951 (epoch 17.062) train_loss=513.21343994 time/batch=1.38s
6647/38951 (epoch 17.065) train_loss=261.38839722 time/batch=0.83s
6648/38951 (epoch 17.067) train_loss=156.67492676 time/batch=0.49s
6649/38951 (epoch 17.070) train_loss=480.62884521 time/batch=1.20s
6650/38951 (epoch 17.072) train_loss=384.68704224 time/batch=1.05s
6651/38951 (epoch 17.075) train_loss=193.59803772 time/batch=0.63s
6652/38951 (epoch 17.078) train_loss=451.50668335 time/batch=1.13s
6653/38951 (epoch 17.080) train_loss=380.78649902 time/batch=1.05s
6654/38951 (epoch 17.083) train_loss=420.14422607 time/batch=1.11s
6655/38951 (epoch 17.085) train_loss=490.67114258 time/batch=1.33s
6656/38951 (epoch 17.088) train_loss=473.04943848 time/batch=1.27s
6657/38951 (epoch 17.090) train_loss=424.86492920 time/batch=1.16s
6658/38951 (epoch 17.093) train_loss=139.88000488 time/batch=0.48s
6659/38951 (epoch 17.096) train_loss=149.12226868 time/batch=0.41s
6660/38951 (epoch 17.098) train_loss=239.03677368 time/batch=0.65s
6661/38951 (epoch 17.101) train_loss=182.41018677 time/batch=0.53s
6662/38951 (epoch 17.103) train_loss=195.51873779 time/batch=0.54s
6663/38951 (epoch 17.106) train_loss=196.60931396 time/batch=0.55s
6664/38951 (epoch 17.108) train_loss=403.78244019 time/batch=1.03s
6665/38951 (epoch 17.111) train_loss=218.89059448 time/batch=0.67s
6666/38951 (epoch 17.114) train_loss=205.13095093 time/batch=0.57s
6667/38951 (epoch 17.116) train_loss=213.09158325 time/batch=0.60s
6668/38951 (epoch 17.119) train_loss=152.38163757 time/batch=0.45s
6669/38951 (epoch 17.121) train_loss=324.81414795 time/batch=0.84s
6670/38951 (epoch 17.124) train_loss=422.61132812 time/batch=1.09s
6671/38951 (epoch 17.126) train_loss=320.73120117 time/batch=0.91s
6672/38951 (epoch 17.129) train_loss=283.45376587 time/batch=0.74s
6673/38951 (epoch 17.132) train_loss=250.70217896 time/batch=0.70s
6674/38951 (epoch 17.134) train_loss=214.12399292 time/batch=0.63s
6675/38951 (epoch 17.137) train_loss=319.19927979 time/batch=0.82s
6676/38951 (epoch 17.139) train_loss=363.15362549 time/batch=0.98s
6677/38951 (epoch 17.142) train_loss=208.27810669 time/batch=0.65s
6678/38951 (epoch 17.144) train_loss=346.36016846 time/batch=0.91s
6679/38951 (epoch 17.147) train_loss=296.94281006 time/batch=0.87s
6680/38951 (epoch 17.150) train_loss=109.17993164 time/batch=0.33s
6681/38951 (epoch 17.152) train_loss=420.27783203 time/batch=1.02s
6682/38951 (epoch 17.155) train_loss=381.09173584 time/batch=1.03s
6683/38951 (epoch 17.157) train_loss=306.30450439 time/batch=0.88s
6684/38951 (epoch 17.160) train_loss=159.99557495 time/batch=0.51s
6685/38951 (epoch 17.162) train_loss=324.23742676 time/batch=0.84s
6686/38951 (epoch 17.165) train_loss=133.95046997 time/batch=0.41s
6687/38951 (epoch 17.167) train_loss=142.16706848 time/batch=0.40s
6688/38951 (epoch 17.170) train_loss=121.94538879 time/batch=0.34s
6689/38951 (epoch 17.173) train_loss=230.29794312 time/batch=0.62s
6690/38951 (epoch 17.175) train_loss=327.41992188 time/batch=0.86s
6691/38951 (epoch 17.178) train_loss=217.04280090 time/batch=0.64s
6692/38951 (epoch 17.180) train_loss=344.21652222 time/batch=0.90s
6693/38951 (epoch 17.183) train_loss=133.97515869 time/batch=0.40s
6694/38951 (epoch 17.185) train_loss=203.37957764 time/batch=0.55s
6695/38951 (epoch 17.188) train_loss=106.53741455 time/batch=0.31s
6696/38951 (epoch 17.191) train_loss=143.80920410 time/batch=0.39s
6697/38951 (epoch 17.193) train_loss=497.62768555 time/batch=1.21s
6698/38951 (epoch 17.196) train_loss=172.20651245 time/batch=0.62s
6699/38951 (epoch 17.198) train_loss=294.41848755 time/batch=0.76s
6700/38951 (epoch 17.201) train_loss=304.94177246 time/batch=0.86s
6701/38951 (epoch 17.203) train_loss=116.24794769 time/batch=0.37s
6702/38951 (epoch 17.206) train_loss=128.64663696 time/batch=0.34s
6703/38951 (epoch 17.209) train_loss=282.05297852 time/batch=0.73s
6704/38951 (epoch 17.211) train_loss=261.02319336 time/batch=0.74s
6705/38951 (epoch 17.214) train_loss=231.87240601 time/batch=0.65s
6706/38951 (epoch 17.216) train_loss=124.11547852 time/batch=0.38s
6707/38951 (epoch 17.219) train_loss=280.18798828 time/batch=0.72s
6708/38951 (epoch 17.221) train_loss=271.65130615 time/batch=0.76s
6709/38951 (epoch 17.224) train_loss=121.57521057 time/batch=0.38s
6710/38951 (epoch 17.227) train_loss=161.07968140 time/batch=0.46s
6711/38951 (epoch 17.229) train_loss=144.17741394 time/batch=0.43s
6712/38951 (epoch 17.232) train_loss=152.19030762 time/batch=0.44s
6713/38951 (epoch 17.234) train_loss=233.65219116 time/batch=0.63s
6714/38951 (epoch 17.237) train_loss=455.29739380 time/batch=1.18s
6715/38951 (epoch 17.239) train_loss=90.60553741 time/batch=0.37s
6716/38951 (epoch 17.242) train_loss=327.25836182 time/batch=0.82s
6717/38951 (epoch 17.244) train_loss=229.62205505 time/batch=0.67s
6718/38951 (epoch 17.247) train_loss=457.35607910 time/batch=1.18s
6719/38951 (epoch 17.250) train_loss=416.16464233 time/batch=1.18s
6720/38951 (epoch 17.252) train_loss=284.90246582 time/batch=0.81s
6721/38951 (epoch 17.255) train_loss=117.46760559 time/batch=0.37s
6722/38951 (epoch 17.257) train_loss=440.11483765 time/batch=1.07s
6723/38951 (epoch 17.260) train_loss=266.48480225 time/batch=0.78s
6724/38951 (epoch 17.262) train_loss=513.32531738 time/batch=1.31s
6725/38951 (epoch 17.265) train_loss=123.45573425 time/batch=0.47s
6726/38951 (epoch 17.268) train_loss=376.82232666 time/batch=0.88s
6727/38951 (epoch 17.270) train_loss=178.25793457 time/batch=0.55s
6728/38951 (epoch 17.273) train_loss=303.64944458 time/batch=0.79s
6729/38951 (epoch 17.275) train_loss=94.72332764 time/batch=0.32s
6730/38951 (epoch 17.278) train_loss=176.97286987 time/batch=0.46s
6731/38951 (epoch 17.280) train_loss=184.51486206 time/batch=0.52s
6732/38951 (epoch 17.283) train_loss=230.12976074 time/batch=0.64s
6733/38951 (epoch 17.286) train_loss=391.16461182 time/batch=0.98s
6734/38951 (epoch 17.288) train_loss=208.94723511 time/batch=0.67s
6735/38951 (epoch 17.291) train_loss=176.16610718 time/batch=0.54s
6736/38951 (epoch 17.293) train_loss=278.00314331 time/batch=0.74s
6737/38951 (epoch 17.296) train_loss=141.96919250 time/batch=0.43s
6738/38951 (epoch 17.298) train_loss=171.41342163 time/batch=0.48s
6739/38951 (epoch 17.301) train_loss=335.19982910 time/batch=0.86s
6740/38951 (epoch 17.304) train_loss=205.34963989 time/batch=0.64s
6741/38951 (epoch 17.306) train_loss=303.65155029 time/batch=0.76s
6742/38951 (epoch 17.309) train_loss=147.77511597 time/batch=0.48s
6743/38951 (epoch 17.311) train_loss=121.84381866 time/batch=0.33s
6744/38951 (epoch 17.314) train_loss=342.85101318 time/batch=0.85s
6745/38951 (epoch 17.316) train_loss=272.19119263 time/batch=0.80s
6746/38951 (epoch 17.319) train_loss=230.01405334 time/batch=0.67s
6747/38951 (epoch 17.322) train_loss=200.05316162 time/batch=0.56s
6748/38951 (epoch 17.324) train_loss=100.27768707 time/batch=0.29s
6749/38951 (epoch 17.327) train_loss=159.73373413 time/batch=0.44s
6750/38951 (epoch 17.329) train_loss=384.47140503 time/batch=0.95s
6751/38951 (epoch 17.332) train_loss=174.22665405 time/batch=0.56s
6752/38951 (epoch 17.334) train_loss=107.91581726 time/batch=0.32s
6753/38951 (epoch 17.337) train_loss=246.66641235 time/batch=0.64s
6754/38951 (epoch 17.339) train_loss=116.76096344 time/batch=0.37s
6755/38951 (epoch 17.342) train_loss=363.77758789 time/batch=0.90s
6756/38951 (epoch 17.345) train_loss=235.34342957 time/batch=0.68s
6757/38951 (epoch 17.347) train_loss=97.01457977 time/batch=0.30s
6758/38951 (epoch 17.350) train_loss=206.32144165 time/batch=0.52s
6759/38951 (epoch 17.352) train_loss=89.36914062 time/batch=0.26s
6760/38951 (epoch 17.355) train_loss=190.77645874 time/batch=0.50s
6761/38951 (epoch 17.357) train_loss=437.76879883 time/batch=1.17s
6762/38951 (epoch 17.360) train_loss=148.85327148 time/batch=0.52s
6763/38951 (epoch 17.363) train_loss=360.76104736 time/batch=0.89s
6764/38951 (epoch 17.365) train_loss=139.06335449 time/batch=0.45s
6765/38951 (epoch 17.368) train_loss=126.17444611 time/batch=0.34s
6766/38951 (epoch 17.370) train_loss=124.38066101 time/batch=0.33s
6767/38951 (epoch 17.373) train_loss=369.25445557 time/batch=0.92s
6768/38951 (epoch 17.375) train_loss=140.20913696 time/batch=0.47s
6769/38951 (epoch 17.378) train_loss=131.09466553 time/batch=0.37s
6770/38951 (epoch 17.381) train_loss=87.82556152 time/batch=0.25s
6771/38951 (epoch 17.383) train_loss=145.78204346 time/batch=0.38s
6772/38951 (epoch 17.386) train_loss=272.55773926 time/batch=0.72s
6773/38951 (epoch 17.388) train_loss=137.04942322 time/batch=0.43s
6774/38951 (epoch 17.391) train_loss=166.12677002 time/batch=0.47s
6775/38951 (epoch 17.393) train_loss=215.38424683 time/batch=0.61s
6776/38951 (epoch 17.396) train_loss=195.07525635 time/batch=0.56s
6777/38951 (epoch 17.399) train_loss=196.87004089 time/batch=0.57s
6778/38951 (epoch 17.401) train_loss=328.65899658 time/batch=0.84s
6779/38951 (epoch 17.404) train_loss=276.20275879 time/batch=0.77s
6780/38951 (epoch 17.406) train_loss=314.19219971 time/batch=0.86s
6781/38951 (epoch 17.409) train_loss=121.23324585 time/batch=0.38s
6782/38951 (epoch 17.411) train_loss=144.46701050 time/batch=0.37s
6783/38951 (epoch 17.414) train_loss=263.38952637 time/batch=0.71s
6784/38951 (epoch 17.417) train_loss=408.10852051 time/batch=1.10s
6785/38951 (epoch 17.419) train_loss=189.31692505 time/batch=0.59s
6786/38951 (epoch 17.422) train_loss=149.40460205 time/batch=0.44s
6787/38951 (epoch 17.424) train_loss=109.15346527 time/batch=0.31s
6788/38951 (epoch 17.427) train_loss=333.36944580 time/batch=0.83s
6789/38951 (epoch 17.429) train_loss=254.32595825 time/batch=0.74s
6790/38951 (epoch 17.432) train_loss=255.78993225 time/batch=0.70s
6791/38951 (epoch 17.434) train_loss=151.19152832 time/batch=0.46s
6792/38951 (epoch 17.437) train_loss=241.67526245 time/batch=0.65s
6793/38951 (epoch 17.440) train_loss=312.94396973 time/batch=0.78s
6794/38951 (epoch 17.442) train_loss=123.99411011 time/batch=0.40s
6795/38951 (epoch 17.445) train_loss=243.38781738 time/batch=0.63s
6796/38951 (epoch 17.447) train_loss=140.39710999 time/batch=0.42s
6797/38951 (epoch 17.450) train_loss=360.33969116 time/batch=0.87s
6798/38951 (epoch 17.452) train_loss=116.57984924 time/batch=0.38s
6799/38951 (epoch 17.455) train_loss=176.21621704 time/batch=0.49s
6800/38951 (epoch 17.458) train_loss=349.30364990 time/batch=0.88s
6801/38951 (epoch 17.460) train_loss=125.34930420 time/batch=0.45s
6802/38951 (epoch 17.463) train_loss=292.92456055 time/batch=0.76s
6803/38951 (epoch 17.465) train_loss=153.02975464 time/batch=0.49s
6804/38951 (epoch 17.468) train_loss=274.14990234 time/batch=0.71s
6805/38951 (epoch 17.470) train_loss=215.56697083 time/batch=0.64s
6806/38951 (epoch 17.473) train_loss=241.64440918 time/batch=0.66s
6807/38951 (epoch 17.476) train_loss=291.96231079 time/batch=0.80s
6808/38951 (epoch 17.478) train_loss=278.92175293 time/batch=0.76s
6809/38951 (epoch 17.481) train_loss=144.96740723 time/batch=0.45s
6810/38951 (epoch 17.483) train_loss=240.49902344 time/batch=0.61s
6811/38951 (epoch 17.486) train_loss=275.99917603 time/batch=0.72s
6812/38951 (epoch 17.488) train_loss=182.60731506 time/batch=0.54s
6813/38951 (epoch 17.491) train_loss=278.37832642 time/batch=0.76s
6814/38951 (epoch 17.494) train_loss=304.24267578 time/batch=0.83s
6815/38951 (epoch 17.496) train_loss=278.61328125 time/batch=0.79s
6816/38951 (epoch 17.499) train_loss=148.66487122 time/batch=0.48s
6817/38951 (epoch 17.501) train_loss=242.77847290 time/batch=0.64s
6818/38951 (epoch 17.504) train_loss=114.41920471 time/batch=0.33s
6819/38951 (epoch 17.506) train_loss=245.24832153 time/batch=0.64s
6820/38951 (epoch 17.509) train_loss=116.95730591 time/batch=0.36s
6821/38951 (epoch 17.511) train_loss=109.37828064 time/batch=0.30s
6822/38951 (epoch 17.514) train_loss=138.03199768 time/batch=0.37s
6823/38951 (epoch 17.517) train_loss=312.20169067 time/batch=0.80s
6824/38951 (epoch 17.519) train_loss=98.56381989 time/batch=0.35s
6825/38951 (epoch 17.522) train_loss=377.36093140 time/batch=0.94s
6826/38951 (epoch 17.524) train_loss=186.43902588 time/batch=0.58s
6827/38951 (epoch 17.527) train_loss=110.71112061 time/batch=0.32s
6828/38951 (epoch 17.529) train_loss=244.29916382 time/batch=0.65s
6829/38951 (epoch 17.532) train_loss=112.25897217 time/batch=0.36s
6830/38951 (epoch 17.535) train_loss=196.27990723 time/batch=0.51s
6831/38951 (epoch 17.537) train_loss=168.00354004 time/batch=0.48s
6832/38951 (epoch 17.540) train_loss=300.07443237 time/batch=0.77s
6833/38951 (epoch 17.542) train_loss=153.31484985 time/batch=0.50s
6834/38951 (epoch 17.545) train_loss=191.68249512 time/batch=0.52s
6835/38951 (epoch 17.547) train_loss=215.49987793 time/batch=0.54s
6836/38951 (epoch 17.550) train_loss=161.09451294 time/batch=0.47s
6837/38951 (epoch 17.553) train_loss=137.91424561 time/batch=0.41s
6838/38951 (epoch 17.555) train_loss=191.16192627 time/batch=0.52s
6839/38951 (epoch 17.558) train_loss=350.12557983 time/batch=0.89s
6840/38951 (epoch 17.560) train_loss=220.77197266 time/batch=0.67s
6841/38951 (epoch 17.563) train_loss=145.76124573 time/batch=0.45s
6842/38951 (epoch 17.565) train_loss=330.38101196 time/batch=0.85s
6843/38951 (epoch 17.568) train_loss=257.61224365 time/batch=0.73s
